segment_col,segment_value,label_col,label,auto_label,n_chunks_segment_label,n_chunks_segment_total,share_in_segment,global_share,diff_pp_vs_global,lift_vs_global,insight_score,representative_excerpt,insight_sentence
tipo_sessao,entrevista_em_profundidade,nmf_topic_id,nmf_02,idade / trabalho / casa / filhos,16,485,0.0329896907216494,0.0743569131832797,-0.0413672224616302,0.4436667595430482,0.3682233747325179,"Tá. Então provavelmente ela tá considerando as três no total. É. Não, mas aí a gente perguntou, então são três. Daí ela falou, não, são quatro. Tá, então. Confuso, realmente. Ela mora... A casa não é dela, é uma casa alugada. Na verdade, ela nem deixou a gente entrar na casa dela, a gente foi atendido na garagem. Pelo que a gente entendeu, ela aluga uma casa que tem nos fundos de uma casa. Pelo que a gente entendeu, é .. Tem quarto, sala, cozinha e banheiro só. Me contem do perfil de consumo dela de perfumaria, quais os produtos que ela consumia, se ela tinha produtos comprados ou presenteados, ou os dois. Ela tinha os dois make-overs ferrados também, mas ela é meio que heavy user dos perfumes que ela usa. Ela colocou muito Luna, que Luna ela não deixa de ter, sempre ela tem, e ela já expressou que ela pagaria até 250 reais para que o Luna não faltasse na casa dela. Também reviewer de fl","Em tipo_sessao = entrevista_em_profundidade, o tema 'idade / trabalho / casa / filhos' aparece em 3.3% dos chunks vs. 7.4% no total (lift 0.44x; n=16)."
marca_foco,natura,nmf_topic_id,nmf_08,transmite / atencao / parece / embalagem,8,1234,0.006482982171799,0.057676848874598,-0.051193866702799,0.1124018093619232,0.3635166676573705,"Olha, para mim chamou muita atenção, muita atenção mesmo. A entrada em si já chamou atenção por conta do vidro, por conta das mulheres, porque você vê a diversidade de mulheres não tem uma classe certa, qualquer pessoa pode usar. Então, ficou bem claro isso chama muita atenção. Unimitou uma idade, realmente. Foi diversidade de idade, de cu de pele, de cor de pele, e a embalagem tá bem moderna. Realmente dá impacto de modernidade, de produto bom, moderno bom. Bom em que sentido, Fernanda? Bom, assim, tá a sua ideia. Na embalagem, que é aquela uma embalagem mais sofisticada, eles tão se superando na embalagem, realmente, não só desse produto, como vários produtos, tá bem moderno, né? E nessa questão de o bom juntou com a embalagem e com todo da propaganda, né? Essa sensação que as pessoas passam do bem- estar, de ser uma ideia, de ser realmente só produto, já resolveria algo que você usari","Em marca_foco = natura, o tema 'transmite / atencao / parece / embalagem' aparece em 0.6% dos chunks vs. 5.8% no total (lift 0.11x; n=8)."
tipo_sessao,nao_inferido,nmf_topic_id,nmf_07,refil / embalagem / parece / formato,426,4491,0.0948563794255177,0.0864147909967845,0.0084415884287331,1.09768684656134,0.3512932974215173,"Eu, por exemplo, fui recentemente a sítio de uma tia minha, e lá ela aproveita para pegar todo o resto de alimento que sobra, e ela faz tipo uma composteira, ela cava buraquinho no chão, e ela fica assim, ó, não tem necessidade de criar lixo, porque ela praticamente não coloca lixo pra fora, porque o que ela utiliza de resto de embalagem ela recicla, e o resto de alimento ela usa pra fazer esse adubo, então ela praticamente não coloca lixo pra fora, então fica... Fica evidente que quando a gente mora numa cidade, geralmente, o valor para ter uma casa maior é mais caro, então, geralmente, a gente está inserido num cubículo para sobreviver. E quando a gente está num lugar mais natural, a gente tem mais oportunidade de estar realizando mais boas ações. Isso falta também quando a gente... Com pequenas coisas, eu penso. Eu sempre tento inserir no meu dia usar qualquer coisa reciclável, tipo, ","Em tipo_sessao = nao_inferido, o tema 'refil / embalagem / parece / formato' aparece em 9.5% dos chunks vs. 8.6% no total (lift 1.10x; n=426)."
marca_foco,nao_inferido,nmf_topic_id,nmf_02,idade / trabalho / casa / filhos,240,3742,0.0641368252271512,0.0743569131832797,-0.0102200879561284,0.8625536279197421,0.33713136285864,"Então tá bom dizer então de novo, vamos fazer o seguinte, antes da gente entrar nosso tema, antes da gente conversar, eu queria que a gente pudesse se conhecer pouco melhor, né? Vocês que conhecem, aqui ninguém se conhece, aparentemente ninguém se conhece, né? Aí conta pouco, né? O que cês fazem, como é que é o dia-a-dia aí de vocês, o nominho a gente tá vendo aí de todo mundo, mas aí a gente já quebra esse gelo inicial e depois a gente começa a entrar nosso tema. Então, agora é que é deixar bem livre quem que gostaria de começar e se apresentar, pra gente começar, quebrar o gelo. Pode ser eu? Vamos lá. Tudo bom, vai então. Tudo bem, graças a Deus. Bom dia, primeiramente. Obrigado pela oportunidade. me chamo [NOME], tenho [IDADE] anos, moro aqui na cidade de São Paulo, no [ENDERECO]. Trabalho atualmente como assistente administrativo numa empresa do ramo metalúrgico e sou casado, tenho d","Em marca_foco = nao_inferido, o tema 'idade / trabalho / casa / filhos' aparece em 6.4% dos chunks vs. 7.4% no total (lift 0.86x; n=240)."
publico,consumidoras,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,16,261,0.0613026819923371,0.0345659163987138,0.0267367655936233,1.7735008464759867,0.330894573099163,"Ela usa o... Ai, agora me fugiu o nome do perfume dela. É verdinho da... É uma linha Tim. É uma linha do... Do boticário que ela gosta muito. Agora me fugiu o nominho, tá? Mas é uma linha que ela gosta muito. Não, tudo bem. Tudo bem, amanhã você conta pra gente. Mas deixa eu ver aqui. Meninas, eu não sei se vocês querem fazer alguma pergunta que eu não perguntei aqui pra nossa amiga Maria Cláudia. Ou se a gente pode já agradecer ela e... Podemos seguir? Acho que não tem, né? Então, mulher Cláudia, você tem? Não, acho que cobri pouquinho. Tá bom. Então, queria... Acho que é só hoje esse papo que a gente queria ter com você. Foi prazer enorme conversar com você, descobrir pouquinho mais de você, conhecer pouquinho seu dia a dia. E a gente vai se encontrar loguinho para a gente fazer essa busca junto desses presentes para a sua filha. Não tem nada, amanhã é outro dia, tá bom. Obrigada. Eu q","Em publico = consumidoras, o tema 'nome / comecar / papo / vontade' aparece em 6.1% dos chunks vs. 3.5% no total (lift 1.77x; n=16)."
publico,nao_inferido,nmf_topic_id,nmf_11,tecnologia / bio / bioeficiente / linha,229,4218,0.0542911332385016,0.0464228295819935,0.007868303656508,1.169492116860538,0.3053979364110623,"É ponto que eu quero trabalhar com vocês. Dá para acreditar nessa proposta ou a gente desconfia por alguma razão? Assim, já que eles falaram, eu acredito que o que está explicitamente dito é verdade, Porque, sei lá, vai que eles têm medo de levar processo, se for mentira, né? Mas aí também tem outra questão, e o que é que eles não dizem? Tipo... Feito falou, tem bocado de coisa aqui que não tá sendo dita, e também tem coisa aqui que é falada, mas é subjetivo, sabe? É... É interpretação, sabe? Tipo, resíduo mínimo. Qual é o mínimo pra eles? Sabe? É... Acho que é isso. Eu tenho, assim, pouco de... Pensamento daqueles que não têm acesso, e eu sou [NOME], apesar de ter acesso, não busco esse conhecimento que, como a outra colega aí já atua nessa área, então tem conhecimento aprofundado, propriedade no que diz, vamos dizer assim, Então, eu lendo isso aqui, por ser Natura, eu vou dar uma credi","Em publico = nao_inferido, o tema 'tecnologia / bio / bioeficiente / linha' aparece em 5.4% dos chunks vs. 4.6% no total (lift 1.17x; n=229)."
publico,nao_inferido,nmf_topic_id,nmf_09,negra / pele negra / pele / acha,212,4218,0.0502607871028923,0.042604501607717,0.0076562854951753,1.1797060218112851,0.2916866889361536,"Também acho que a fala sobre os três princípios ativos também acho que tá bem pequena, tem que ter algo maior ali para poder bater o olho e já ver que tem os três atinos ali, que é o colágeno, o elastinol e o ácido hialurônico, né, que estimula a produção dos três. Gosto da mulher negra na marca. Por quê? O que ela traz para você, Larissa? Ai, meu Deus, me fugiu o nome agora. Diversidade, né? Traz aí uma diversidade. Não é só a mulher na pele branca, a negra também precisa do autocuidado e inclusive a negra tem aí uma pele tanto quanto mais... Menos rugas, né? Menos rugas, menos manchas geralmente. Eu gosto. Maria Helena, o que você achou dessa propaganda? Eu concordo com a colega aí, quando ela falou de diversidade, eu acho que essa capa, essa pele negra chama muito a atenção, tá? Até porque eu vi outro dia de uma consultora dizer, eu não uso isso não porque minha pele é negra e resiste","Em publico = nao_inferido, o tema 'negra / pele negra / pele / acha' aparece em 5.0% dos chunks vs. 4.3% no total (lift 1.18x; n=212)."
publico,nao_inferido,nmf_topic_id,nmf_15,vegano / bebe / produto / produto vegano,212,4218,0.0502607871028923,0.042604501607717,0.0076562854951753,1.1797060218112851,0.2916866889361536,"Assim, falar qualquer coisa depois dessa aula de Júlia, acho que fica até como se fosse superficial, né? Mas... Todo mundo aqui tem a sua voz, né? Fala da sua voz. Mas, assim, essa questão é essencial, assim, tipo, eu acho que a gente vai ser uma das primeiras gerações que vai pegar mundo muito pior do que os nossos pais pegaram. Então, assim, não tem como ficar calado, conformado vendo, tipo, né, o planeta indo pra... É entender que, além das atitudes individuais, a crítica, quando fala da questão ambiental, tem que vir para o sistema. Ambiental, sem ter esse aspecto de criticar também a exploração, criticar grandes empresas, todo o sistema que favorece isso, acaba que, tipo, é como se fosse paliativo para que a população faça coisa e tal, sendo que a grande maioria do lixo poluente é produzido pelas grandes empresas, é produzido por quem tem muito mais dinheiro que, sei lá, uma viagem ","Em publico = nao_inferido, o tema 'vegano / bebe / produto / produto vegano' aparece em 5.0% dos chunks vs. 4.3% no total (lift 1.18x; n=212)."
publico,nao_inferido,nmf_topic_id,nmf_12,pedido / fusao / lider / avon,431,4218,0.1021811284969179,0.0942524115755627,0.0079287169213552,1.0841221650333983,0.2874687391787401,"Mas eu acho que a mudança também vai na questão, igual a Marina falou, o preço. Hoje em dia a gente tem que trabalhar com a nossa realidade, e a nossa realidade infelizmente é isso, as pessoas pode ser que até queiram, mas não é acessível o valor. Então, acho que isso pega pouco para todo mundo também ter essa mudança. Eu acho que se a gente pegar a Natura, a marca Natura, e colocar ela, o que é a Natura? A Natura é uma venda de catálogo. Então, se a gente pegar os mais famosos ali, que é a Vaughn e Natura, que são os mais antigos, tudo bem que hoje já tem Jequiti, Boticário, enfim, Mas eles não são tão antigos quanto Avon e Natura. Se a gente fizer comparativo de Avon e Natura, a gente vê que a Natura, hoje, no meio ambiente, ela tá 10 mil anos mais pra frente do que a Avon, né? Que a Avon, ela fica lá atrás, ela não pensa nessas inovações, nunca foi uma marca que ligou tanto pra nature","Em publico = nao_inferido, o tema 'pedido / fusao / lider / avon' aparece em 10.2% dos chunks vs. 9.4% no total (lift 1.08x; n=431)."
projeto,3cs_perfumes,nmf_topic_id,nmf_12,pedido / fusao / lider / avon,32,485,0.0659793814432989,0.0942524115755627,-0.0282730301322637,0.7000285758248522,0.2713952356647046,"É isso, ó. Acho que de projetiva a gente fez isso. A gente não falou de Avon, não. Não me lembro. Mas pela questão do tempo também, tem mais algum ponto de consumidor antes da gente passar para consultora? Eu acho que a gente abordou tudo, inclusive está bem alinhado com o que a gente mandou para vocês por escrito. Legal, tá bom. Então vamos fechar com consultora. Me contem o que se destacou dessa vivência, algo que tenha surpreendido ou até mesmo confirmado da experiência, da visão que vocês tinham. Eu queria comentar sobre, porque eu acabei não mandando as minhas anotações, da consultora que a gente fez, a nossa segunda. Vocês estão me escutando? Sim, estou ouvindo. Isso é ela e aí é porque como o nosso tempo é curto eu já tinha feito todas as anotações anterior eu queria só reforçar pouco dessa que me preocupou pouco tá é com essa entrada da terça junção né ao voo natura Ela falou mui","Em projeto = 3cs_perfumes, o tema 'pedido / fusao / lider / avon' aparece em 6.6% dos chunks vs. 9.4% no total (lift 0.70x; n=32)."
tipo_sessao,entrevista_em_profundidade,nmf_topic_id,nmf_12,pedido / fusao / lider / avon,32,485,0.0659793814432989,0.0942524115755627,-0.0282730301322637,0.7000285758248522,0.2713952356647046,"É isso, ó. Acho que de projetiva a gente fez isso. A gente não falou de Avon, não. Não me lembro. Mas pela questão do tempo também, tem mais algum ponto de consumidor antes da gente passar para consultora? Eu acho que a gente abordou tudo, inclusive está bem alinhado com o que a gente mandou para vocês por escrito. Legal, tá bom. Então vamos fechar com consultora. Me contem o que se destacou dessa vivência, algo que tenha surpreendido ou até mesmo confirmado da experiência, da visão que vocês tinham. Eu queria comentar sobre, porque eu acabei não mandando as minhas anotações, da consultora que a gente fez, a nossa segunda. Vocês estão me escutando? Sim, estou ouvindo. Isso é ela e aí é porque como o nosso tempo é curto eu já tinha feito todas as anotações anterior eu queria só reforçar pouco dessa que me preocupou pouco tá é com essa entrada da terça junção né ao voo natura Ela falou mui","Em tipo_sessao = entrevista_em_profundidade, o tema 'pedido / fusao / lider / avon' aparece em 6.6% dos chunks vs. 9.4% no total (lift 0.70x; n=32)."
publico,consultoras,nmf_topic_id,nmf_03,corpo / banho / uso / hidratante,9,445,0.0202247191011235,0.0641077170418006,-0.043882997940677,0.315480257828185,0.2703490059247068,"Tá bom. E eles procuram, você falou todas as categorias, mas o que você mais vende para eles? Perfumes e cuidados diários. Maquiagem, pô. Quando você fala de cuidados diários, isso é hidratantes do corpo, de mãos, tudo isso? É, hidratantes, produtos, sabonetes, sai bastante sabonete. Aqueles lencinhos perfumados, mamãe bebê, sai porque eu falo que é ótimo para tirar make, para fazer higiene, então o pessoal compra bastante. Você usa eles para o make? É, eu uso para tirar maquiagem. Por exemplo, eu chego em casa, às vezes eu tô muito maquiada, então a primeira coisa que eu faço é passá-lo pra tirar o excesso. Depois eu vou lavar o rosto e fazer todo o processo de limpeza, de fato. Mas ele é bom. Chegou suada, lencinho perfumado. Higiene íntima, lencinho perfumado. Ele é maravilhoso, porque ele é pra beber, então ele não vai irritar a sua pele. Ele tem cheiro super agradável. Nossa, eu sup","Em publico = consultoras, o tema 'corpo / banho / uso / hidratante' aparece em 2.0% dos chunks vs. 6.4% no total (lift 0.32x; n=9)."
projeto,anima,nmf_topic_id,nmf_02,idade / trabalho / casa / filhos,16,406,0.0394088669950738,0.0743569131832797,-0.0349480461882058,0.5299960058580748,0.2628115407346117,"Só que eu já sou da Caixi. E tenho [IDADE] anos. Mora eu, meu marido e meus dois filhos. Legal, e lazer? Eu vou mais para o shopping. Dois filhos, é de São Pedro Iguiri? eu sou [NOME], sou autônoma, trabalho com. Loja de brinquedos importados, loja virtual. Moro com a minha mãe e meu sobrinho, os gatos. Lá dentro eu sou [NOME]. Eu gosto de estar em contato com a natureza, trilha, bike, onga, climentes. Quantos anos você tem, Tabata? E você? Eu sou a [NOME]. tenho [IDADE] anos, eu sou [NOME], trabalho na área, tenho dois cachorros, moro com a minha mãe e o lazer é viajar. Muito bom, perfeito. Obrigada, Sandrinha, você? eu sou [NOME], oi todas! Oi pessoal! tenho [IDADE] anos, sou engenheira eletricista. Moro com os meus pais e a minha gatinha. Como pra lazer, eu gosto muito de parque, viagens, lugar de patins, cinema. Muito bom. Tá ótimo, obrigada, beleza. Tô vendo que tá todo mundo tímido","Em projeto = anima, o tema 'idade / trabalho / casa / filhos' aparece em 3.9% dos chunks vs. 7.4% no total (lift 0.53x; n=16)."
projeto,3cs_perfumes,nmf_topic_id,nmf_05,presente / dar / presentear / gosta,15,485,0.0309278350515463,0.0637057877813504,-0.032777952729804,0.4854792025756935,0.2529740756471254,"É, ele tinha o caiaque, o casar, surf, perfume da Eudora. Da Eudora, o Energy. Isso, e o casar tradicional. Isso mesmo. E ele usa o caiaque desde jovem, né, e foi presente, ele ganhou de presente. Foi presente... É, queria entender, né, de quem, se ele mencionou, né, de quem ele ganhou, como foi esse processo de conhecer a mãe. Foi uma tia, né, Bruna? Eu acho que ele disse na época. Isso, é, ele começou a usar o caiaque quando era jovem, que era, foi presente da mãe. E aí, o, é, aí, hoje em dia, ele compra o caiaque, com a vizinha, ou naquelas lojinhas que ele chamou de lojinha de [ENDERECO], que são aquelas vendinhas de consultoras Natura, que fazem a revenda dos produtos, enfim, em ambientes mais informais. Então, ou ele compra com parentes, pela revista, ou no que ele qualifica como as lojinhas de [ENDERECO]. E os perfumes do Boticário e da Eudora ele ganhou de presentes também. Então","Em projeto = 3cs_perfumes, o tema 'presente / dar / presentear / gosta' aparece em 3.1% dos chunks vs. 6.4% no total (lift 0.49x; n=15)."
tipo_sessao,entrevista_em_profundidade,nmf_topic_id,nmf_05,presente / dar / presentear / gosta,15,485,0.0309278350515463,0.0637057877813504,-0.032777952729804,0.4854792025756935,0.2529740756471254,"É, ele tinha o caiaque, o casar, surf, perfume da Eudora. Da Eudora, o Energy. Isso, e o casar tradicional. Isso mesmo. E ele usa o caiaque desde jovem, né, e foi presente, ele ganhou de presente. Foi presente... É, queria entender, né, de quem, se ele mencionou, né, de quem ele ganhou, como foi esse processo de conhecer a mãe. Foi uma tia, né, Bruna? Eu acho que ele disse na época. Isso, é, ele começou a usar o caiaque quando era jovem, que era, foi presente da mãe. E aí, o, é, aí, hoje em dia, ele compra o caiaque, com a vizinha, ou naquelas lojinhas que ele chamou de lojinha de [ENDERECO], que são aquelas vendinhas de consultoras Natura, que fazem a revenda dos produtos, enfim, em ambientes mais informais. Então, ou ele compra com parentes, pela revista, ou no que ele qualifica como as lojinhas de [ENDERECO]. E os perfumes do Boticário e da Eudora ele ganhou de presentes também. Então","Em tipo_sessao = entrevista_em_profundidade, o tema 'presente / dar / presentear / gosta' aparece em 3.1% dos chunks vs. 6.4% no total (lift 0.49x; n=15)."
marca_foco,natura,nmf_topic_id,nmf_16,amanha / dormir / noite / deixasse amanha,37,1234,0.0299837925445705,0.0186897106109324,0.011294081933638,1.6042941043202452,0.2525230436696684,"Sim, eu te falei, por conta do ácido laurônico que eu comentei. Eles estão trazendo uma inovação, porque assim, o brasileiro é muito vaidoso, né? Você falou, a primeira coisa que a pessoa pensa assim, quero dar presente. Você pode ver, a gente ganha muito creme, né? Pelo menos eu ganho, né? Então, imagina você ganhar creme corporal que já vai fazer tudo isso. Não é creme, gente, eu demoro muito com skincare de manhã. É pra lavar, é pra passar, é pra você que são 10 camadas. Então, imagina creme que você vai passar e ele já vai fazer tudo. E o pescoço, é aquilo que eu comentei, o pescoço a gente, pra ficar assim ó, ele vai criando muitas rugas, entendeu? Então você já vai tratar ele, você vai colocar, né, pra dar uma rejuvenescida. A gente trata o rosto, esquece do resto do corpo, né? Bom, eu vou mostrar mais uma propaganda e a gente vai conversar sobre ela, tá bom? E aí vocês me digam se","Em marca_foco = natura, o tema 'amanha / dormir / noite / deixasse amanha' aparece em 3.0% dos chunks vs. 1.9% no total (lift 1.60x; n=37)."
projeto,radiosa,nmf_topic_id,nmf_17,kit / caixa / kits / sacola,8,474,0.0168776371308016,0.0602893890675241,-0.0434117519367224,0.2799437412095639,0.2500712294967586,"Porque ela sempre comprava, e ela deixava nas gavetinhas. Ela deixava na gaveta. Tem algum cheiro específico que você lembra ou não? Não, não tem cheiro específico não, mas. Não é coisa que vai me lembrar nada. E vocês, meninas, tem alguma lembrança, alguma. Memória envolvendo tudo isso? Eu também, sabonete e o cheiro que eu mais lembro é alfazema. Eu achava bacana, mas assim, eu ganhava e também enfiava nas gavetas. Você ganhava e colocava na gaveta. Mais alguém? Os sabonetes, eles têm uns kits que vêm tudo coloridinho, assim, né? Isso era bem usual tu receber, eles de amigo secreto. Tá. Beleza. Gente, qual seria o... O que vocês mais gostam nessa linha de todo dia? O que vocês gostam mais e o que gostam menos? Em termos de produto da linha, hein? Mas tem alguma coisa assim, porque vocês falaram que tem vários produtos, né? Tem sabonete, tem hidratante, tem body splash, tem alguma, tem ","Em projeto = radiosa, o tema 'kit / caixa / kits / sacola' aparece em 1.7% dos chunks vs. 6.0% no total (lift 0.28x; n=8)."
projeto,gaia_ii,nmf_topic_id,nmf_03,corpo / banho / uso / hidratante,11,416,0.0264423076923076,0.0641077170418006,-0.0376654093494929,0.4124668435013263,0.2434264453051446,"Olha, eu... A televisão... Fica ligada 24 horas quando eu tô em casa. Então, assim, eu não sou muito fã, mas como eu tenho filho pequeno e eu vejo muito comercial da Natura, da nitrogêna, né? E o que chama atenção é sempre aquela pele impecável, que tá muito sem manchas, muito limpa. E que traz aquela sensação agradável que se você usar aquele produto ele vai fazer mágica, mas a gente sabe que é cuidado diário, não é você passar uma vez e vai estar daquele jeito. Mas eu acho interessante essa da neutrogena, da Natura, que eu vi que eu lembro agora que você falou que vem na minha mente. Da Natura, de algum produto específico de Slime? Olha, não vou lembrar, mas acho que foi de protetor solar que eu vi. Alguma coisa pro rosto. E da Neutrogena era aquele hidratante, eu já até usei, aquele Bost, que é hidratante em gel. Ele é muito bom também, que ele não deixa a pele pegando. Alguém mais le","Em projeto = gaia_ii, o tema 'corpo / banho / uso / hidratante' aparece em 2.6% dos chunks vs. 6.4% no total (lift 0.41x; n=11)."
projeto,mercato_brasil,nmf_topic_id,nmf_17,kit / caixa / kits / sacola,15,516,0.0290697674418604,0.0602893890675241,-0.0312196216256636,0.4821705426356589,0.2424965958830619,"Estou preocupada porque está passando muito as minhas vendas de final de ano. Eu moro perto da situação do Itaim e não ofereci para ninguém. Porque se eu oferecer e a pessoa quer 50 kits desse, eu tenho que entregar esses 50 kits. Como é que eu faço? Eu acho que ela não é a avó. A avó é natural. O kit de mamãe e bebê, aquele lá que vem a colônia grande, a pequena e aquele sabonete. Eu fiz no primeiro dia, foi na sexta-feira. Eu tinha seis implementados, eu só consegui pegar três. A falta de produto eu consigo contornar com o cliente. Tem plano B ou quer pegar outro kit? Isso vai ficar final de ano. Devido aos professores eu não tive problema nenhum. Como eu vou fidelizar se a empresa que estou vestindo a camisa não está me fidelizando? Então estou bem decepcionada. Eu não esperava isso. Você pediu e a pessoa queria 50 mil e não falou. Que detalhe. No meu plano B eu fiz pedido sexta-feira","Em projeto = mercato_brasil, o tema 'kit / caixa / kits / sacola' aparece em 2.9% dos chunks vs. 6.0% no total (lift 0.48x; n=15)."
projeto,radiosa,nmf_topic_id,nmf_01,propaganda / impressao / propagandas / mulheres,8,474,0.0168776371308016,0.0590836012861736,-0.0422059641553719,0.2856568787852693,0.2411963213490035,"E sabe por quê? A Eli tava falando e eu fiquei aqui pensando. O que o time de marketing acaba buscando para poder vender o produto. Porque uma coisa é o nosso conceito e o que a gente deseja ver. Mas aí seria, para a grande maioria das pessoas, até hipocrisia falar que você quer ver numa campanha uma pessoa que você não se vê. No sentido de, às vezes, o marketing é muito apelativo. Então ele fala, se você comprar esse produto, você pode se parecer com elas. E aí a pessoa, naquele desejo de querer ser Mamulé, Magda, Nsukin, Sukila. Isso porque a gente foi condicionado desde pequeno a isso, tá? Não tô falando que tem que ser a nossa mentalidade. Acaba apelando para corpos nos quais nós nos queremos ver e não nos corpos que nós temos, de verdade. Sendo bem sincera, falando de marketing de dinheiro, tá? Pra podermos ter empresas que falem, não, vamos colocar mulheres com corpos diversos nas ","Em projeto = radiosa, o tema 'propaganda / impressao / propagandas / mulheres' aparece em 1.7% dos chunks vs. 5.9% no total (lift 0.29x; n=8)."
tipo_sessao,nao_inferido,nmf_topic_id,nmf_04,revista / site / compra / comprar,509,4491,0.11333778668448,0.1065112540192926,0.0068265326651874,1.064092125550892,0.2227012372251198,"No meu caso, eu sou [NOME], eu gosto de testar produto novo, então eu adoro quando tem algumas ações no mercado, alguma coisa assim que tá fazendo dona amostra, não sei o que, eu sempre tô lá olhando, mexendo. Então, eu sinto até falta pouco, às vezes, desses produtos que são, digamos assim, diferentes, né? Eles estarem praticando mais ações nos mercados, alguma coisinha assim, pras mais pessoas estarem tendo conhecimento, porque muitas das vezes a gente tá assim, nossa, olha que interessante, né? Chega com preconceito em tals, mas daí você experimenta e aquele preconceito cai, na hora. Então, no meu caso foi que eu era bem curiosa, eu vi falando, não, porque shampoo em barra e condicionador em barra, daí eu, nossa, como é que isso é? Eu fiquei muito curiosa. E o problema é que é difícil achar, não é assim, né, tão fácil. E daí eu vi uma prima minha, ela trouxe na bolsa que ela tava viaj","Em tipo_sessao = nao_inferido, o tema 'revista / site / compra / comprar' aparece em 11.3% dos chunks vs. 10.7% no total (lift 1.06x; n=509)."
projeto,rosacea,nmf_topic_id,nmf_08,transmite / atencao / parece / embalagem,16,539,0.0296846011131725,0.057676848874598,-0.0279922477614255,0.5146709935161902,0.2173671967248208,"Olha, para mim chamou muita atenção, muita atenção mesmo. A entrada em si já chamou atenção por conta do vidro, por conta das mulheres, porque você vê a diversidade de mulheres não tem uma classe certa, qualquer pessoa pode usar. Então, ficou bem claro isso chama muita atenção. Unimitou uma idade, realmente. Foi diversidade de idade, de cu de pele, de cor de pele, e a embalagem tá bem moderna. Realmente dá impacto de modernidade, de produto bom, moderno bom. Bom em que sentido, Fernanda? Bom, assim, tá a sua ideia. Na embalagem, que é aquela uma embalagem mais sofisticada, eles tão se superando na embalagem, realmente, não só desse produto, como vários produtos, tá bem moderno, né? E nessa questão de o bom juntou com a embalagem e com todo da propaganda, né? Essa sensação que as pessoas passam do bem- estar, de ser uma ideia, de ser realmente só produto, já resolveria algo que você usari","Em projeto = rosacea, o tema 'transmite / atencao / parece / embalagem' aparece em 3.0% dos chunks vs. 5.8% no total (lift 0.51x; n=16)."
projeto,natura_3cs,nmf_topic_id,nmf_00,boticario / natura / perfume / vende,52,985,0.0527918781725888,0.039991961414791,0.0127999167577978,1.3200622401346835,0.213032041613989,"É misto, é misto. Às vezes a preferência é mais do boticário para perfume, aí a Natura já é mais os cremes, os sabonetes. Não tem como eu falar assim, eu vou deixar de vender uma das marcas porque tem carro chefe que puxa ali a marca, né? Aí eu tô com as quatro e já tem bom tempo. E você começou com as quatro, ou não? Foram entrando outras marcas? Não, foi entrando de pouquinho em pouquinho na vida. Eu comecei, acredito eu, com a Avon, depois a Natura, depois a Boat, que é mais nova, na venda direta assim, né? E, por último, a Deminos. É assim, foi essa a ordem. E tem motivo especial pra você trabalhar com essas marcas, né? Porque existem outras, né, dentro do mercado? Tem, tem. São as mais famosas, né? Que o pessoal conhece mais e é legal quando é bem conhecida, porque você não tem muito trabalho, né? O trabalho que eu falo é demonstrar, porque tem Eudora também, esqueci da Eudora, que ","Em projeto = natura_3cs, o tema 'boticario / natura / perfume / vende' aparece em 5.3% dos chunks vs. 4.0% no total (lift 1.32x; n=52)."
projeto,compras_digitais,nmf_topic_id,nmf_03,corpo / banho / uso / hidratante,18,492,0.0365853658536585,0.0641077170418006,-0.0275223511881421,0.570685832250172,0.2126832353074029,"Então você vai mudar completamente, é isso? Tá certo. Tem que fazer mesmo, né? Procurar fazer o que a gente gosta. Vamos entrar nosso assunto? A gente vai falar sobre cuidados pessoais, tá? Então, primeiramente, de uma forma pouco mais ampla, o que é cuidados pessoais para você? Como você definiria? Bom, eu acho que cuidados pessoais é tudo que envolve a nossa saúde mental e o nosso físico, sabe? Físico no sentido de estar bem, sentir bonito, E no mental, em que sentido? No mental, no sentido de ter uma autoestima e sentir bem do jeito que você é. Ela está chiando ainda. Será que é do que? Do microfone? Ou será que é você batendo assim? Porque às vezes é isso, né? Eu acho que é do microfone. Calma, deixa eu soltar aqui. Tudo bem. Acho que agora fica melhor. Ótimo, perfeito. Me fala pouquinho os produtos, não precisa entrar especificamente neles, tá? Mas se fosse listar os produtos que vo","Em projeto = compras_digitais, o tema 'corpo / banho / uso / hidratante' aparece em 3.7% dos chunks vs. 6.4% no total (lift 0.57x; n=18)."
