cluster_label,auto_label,rank,similarity_to_cluster_centroid,chunk_id,doc_id,excerpt,projeto,publico,marca_foco,tipo_sessao
km_010,transmite / tecnologia / embalagem / parece,2,0.7037023305892944,doc_40a5bd913d6434d3_pp_ch_0029,doc_40a5bd913d6434d3,"Qual delas, gente, transmite mais a ideia de sofisticação? Além da S14, mais alguma transmite sofisticação? Essa que tá aqui no cantinho, do lado da A, é que não tá mostrando o número dela. Está do lado de qual? Do S5? É, esse daí. Transmite sofisticação? Por que, Omar? Ela transmite sofisticação? A embalagem dela. Tem o que essa embalagem? Ela tem algo que chama a atenção, é uma coisa que parece ser positiva. A cor dela, o brilho, chama... Você olha assim, você se interessa. Mais alguma? Suzana, mais alguma? Colocaria também a S16, né? Também. Talvez pela forma como elas estejam apresentadas, né? Forma de apresentação, né? Qual delas, gente, mais transmite a ideia de inovação? Eu acho que eu ficaria com a S6. S6. O que ela tem que transmitir inovação? Porque parece ser óleo, parece ser sérum, parece sair daquela coisa tradicional do creme, né? Uma linha mais moderna, de mais pesquisa. Eu também... A inovação é o S6. Por quê? Porque ele está mostrando que é algo que está... Inovando, n",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_010,transmite / tecnologia / embalagem / parece,3,0.6666635274887085,doc_d26ac17df9e509e7_pp_ch_0046,doc_d26ac17df9e509e7,"Qual deles, gente, parece contar com uma tecnologia avançada? Eu vou continuar com S12. S12. Lidiane? Eu acho que eu vou agora pegar o nosso Cronos ali, a nossa marca brasileira. O S6. Desculpa, Ná. Eu já estou falando. Vamos lá. S1. Onde está a tecnologia avançada do S1? Parece que ele tem uma tecnologia avançada, porque parece que ele tá flutuando na imagem. Então, é da impressão. Ele tem as cores, a embalagem, a forma que a embalagem do produto tá, parece que ela realmente tá envolta nessa água aí. Então, dá uma sensação meio futurista. É a pergunta, a tecnologia avançada, tu diz as embalagens ou a relação ao produto? Tecnologia avançada, o que... A imagem, tanto faz, se é produto, Se é embalagem, se é outra imagem... Tá, tá. Eu peguei o gancho, assim, mais produto, tá? Eu, assim, que eles estão investindo muito, assim, em componentes pra melhorar bastante, né, a linha. E eu acho isso. Mas o que essa imagem aí traz de tecnologia? Onde você vê tecnologia aí? Pois é, agora pensando de",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_010,transmite / tecnologia / embalagem / parece,4,0.6648085713386536,doc_c1b714ce1513e838_pp_ch_0039,doc_c1b714ce1513e838,"E o tamanho também, como ela falou, é bom, né? Qual dessas imagens, gente, passa mais a ideia de uma marca que tem uma solução completa, tratamento completo para os cuidados do rosto. Deu. É, deu. Pra você também? Sim, deu. E como a gente percebe isso, que ela tem essa solução completa? Olha, ela tem esse azul, dá tanto azul aí, eu acho que deve ser o artesinais. Aí tem o cérebro, aí tem o olhozinho, né? De antes, deve ser da área dos olhos. Tem que parece esfoliante, não é? Esse beijinho que tá do lado desse azul. É isso? É. Tá. Qual deles, gente, transmite melhor a ideia de tecnologia avançada? Aí eu já vou ficar com o D11. Isso, eu também. Tá mais sofisticado, tá mais bonito, tá mais elegante. Mas ele transmite mais tecnologia, Valéria? Ou ele transmite mais sofisticação? Mais tecnologia. Tá, então vamos lá. Então me fala, onde que a gente vê tecnologia aí nessa imagem? Esse produto aí, comprido, o da Lancome, tá vendo? Esse comprido e o deitado. E eu acredito que os dois potinhos d",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_010,transmite / tecnologia / embalagem / parece,5,0.6573472619056702,doc_6446f54127e74c2d_pp_ch_0034,doc_6446f54127e74c2d,"Uma embalagem diferente. O S6. Anne, onde a gente vê inovação aí no S6? Onde vê inovação? Também. É uma embalagem simples. Você consegue observar o nome do produto de uma forma... É uma embalagem simples, é uma embalagem bonita, Ela dá a sensação de que você está usando produto extremamente bom. De onde vem essa sensação de produto bom? De onde vem essa sensação de produto bom? Eu gostei da cor da embalagem também. De onde vem essa sensação de produto bom? Talvez eu conhecer a marca. Marca conhecida. S16. Por que está transmitindo inovação, Márcia? Assim, pela embalagem, por essa cor azul, sabe? Que fizeram essa cor azul, é diferente. Ele passa uma impressão de refrescância, de leveza, né? A forma assim como apresentaram ele, a propaganda assim, chamou a atenção. Tecnologia avançada. Quem aqui transmite tecnologia avançada? Tecnologia avançada? Jociara, algum transmitir? O S1. O S1 também. S1, Carla. Não consigo entender o que é o S15 ali. Tá ruim a imagem. É, não entendo, mas ele me p",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_011,energia / energizante / usaria / banho,1,0.720795214176178,doc_7244ee28c4ae4fdf_pp_ch_0042,doc_7244ee28c4ae4fdf,"Eu usaria ele com a bucha do corpo. Eu acho que eu casaria os dois e usaria também com a esponja, com a escova. Pensa só nesse por enquanto, finge que não tem escova, se não tem mais escova. Dá pra usar ou não? Não sei se usaria. Usaria sim. Por que todo mundo tá empolgada com isso, gente? O que empolgou tanto aí? O que você está imaginando deles? Eu acredito que é uma mistura de todas as composições, tanto do creme, quanto do líquido, quanto do gel, que vai estar tudo num produto só, na hora do banho também, que é muito gostoso, além de dar toda a limpeza necessária, vai te dar a energia e a composição que os outros também ofereceram. Que mais, hein? Limpeza, energia, que mais que ele vai entregar? A pele macia, né? A hidratação natural. O banho desigurante. A energia que ele deve dar pra gente, né? Então, vamos lá. Eu queria pegar essa coisa, porque muita gente falou energia, pele revigorada, etc. O outro lá que passava no bus, ninguém falou lá, isso aí não vai dar energia a nada. Po",havana_iii,nao_inferido,nao_inferido,nao_inferido
km_011,energia / energizante / usaria / banho,2,0.7153104543685913,doc_7244ee28c4ae4fdf_pp_ch_0023,doc_7244ee28c4ae4fdf,"Quem é que... Vocês já tinham visto alguma coisa assim ou parecida com isso? Não, eu nunca vi assim de outras marcas. Hidratante que dá pra gente usar fora do banho, né? E dentro do banho, e que promete essa hidratação, a facilidade de espalhar. Tá, eu ia perguntar o que ele tem de diferente, sei lá, nunca vi. O que ele tem de diferente dos outros cremes nutritivos? Eu acredito que seja essa energia que ele vai dar para o nosso corpo. Porque o creme que eu uso, eu não acho que seja creme que não seja parecido com ele. Pelo menos o creme que eu uso atualmente, eles me dão uma nutrição muito boa para a minha pele. Eu gosto tanto do cheiro quanto da hidratação que eu tenho durante o dia. Inteiro que eu uso. Porém, essa fala da energia que ele vai nos dar, eu acho que é uma coisa que foca, que muda o produto. E o que ele tem que dar energia? Por que a gente... Tudo bem, ele chama creme nutritivo energizante, beleza. Mas o que tem nele que linka com esse benefício de energia? Vocês que me f",havana_iii,nao_inferido,nao_inferido,nao_inferido
km_011,energia / energizante / usaria / banho,3,0.7092283368110657,doc_4fb6c79b4c64bba8_pp_ch_0020,doc_4fb6c79b4c64bba8,"Isabela, Thaís, Jádila. Jádila, tira do mudo, porque senão toda vez que for tentar falar demora pra você falar, então pode deixar fora do mundo. Vai lá, Jádila, o que você achou? Eu achei, pra mim, inovador, porque eu nunca vi esse tipo de produto que dá essas informações, ou que vai promover no banho, informando que dá pra dança, eu achei bem legal. Que mais? E bem diferente. Thaís, Isabela, alguma coisa a dizer? Eu gostei muito porque é o bom momento pra gente relaxar, né? Pra cuidar da gente, do nosso corpo. E aí, é esse momento de relaxar. E é perfume, não adianta. Eu acho que é muito ótimo. Quem usa esse produto, consegue o quê? Qual que é o benefício que ele traz pra quem usa? Relaxar durante o banho. Relaxar durante o banho? Por que vocês tão falando muito de relaxamento? Por que relaxamento veio tão forte? Porque vai... Acredito que liberando já o cheiro, a fragrância da... O produto já vai dar uma relaxada, vai proporcionar banho bem mais leve, com maior cheiro. Então, mas ó..",havana_iii,nao_inferido,nao_inferido,nao_inferido
km_011,energia / energizante / usaria / banho,4,0.6846821904182434,doc_4fb6c79b4c64bba8_pp_ch_0024,doc_4fb6c79b4c64bba8,"Eu usaria junto com o vapor no banho. Vou pedir só uma, eu sei que vocês agora vão começar a fazer links, vamos só ver esse por esse, aí depois a gente vê com o que combina, o que é outro, mas vamos pensar no creme nutritivo. O que vocês acharam desta ideia? Ele é muito bom, porque ele não. Precisa usar aquele óleo, porque eu particularmente não sou muito fã de óleo, não gosto de óleo, porque me dá a sensação de uma pele grudenta. Então, ele substituiria o óleo dentro do banheiro e dá para usar como o creme hidratante mesmo, nutritivo fora. Então, eu não precisaria comprar ele e mais óleo. Os dois já valeriam por e dois em no caso, na verdade. O que mais, gente? O que vocês acharam? Também, eu acho que ele me lembra muito o texto do primeiro, como se fosse para ele o texto, e eu acho que ele tem esse de energia, as coisas que vai me deixar energizada para o dia ou para a noite também para descansar e estar tranquila. Passou energia aqui, Fernanda, para você? O que te remeteu energia aq",havana_iii,nao_inferido,nao_inferido,nao_inferido
km_011,energia / energizante / usaria / banho,5,0.684276819229126,doc_4fb6c79b4c64bba8_pp_ch_0031,doc_4fb6c79b4c64bba8,"Eu também gostei. E eu acho que esfoliante, não sei porque, me passa uma imagem de energizante, não sei. O esfoliante linkou com o energizante já a facinho assim, Fernanda? Sim, pra mim sim. Foi, me pareceu que tipo o esfoliante... O que vocês mais gostaram dessa ideia aqui? O que tem? Alguém falou maravilhoso, alguém falou surpresa? Porque esfoliante... E energizante, eu acho que esfoliante para deixar mais refrescante é bom assim às vezes, mas eu não usaria todo dia. Tá, quem mais? Giovana, fala alguma coisa sobre esse produto. Eu acho que agora sim me remeteu ao que talvez teria que me remeter lá no primeiro produto da esponja. Agora sim, eu faria a esfoliação, Para mim, na minha cabeça, essa é a esfoliação certa. E esfoliação é que nem eu já falei, é automático. Vai no seu relaxar deixar a sua pele limpa, refrescante e energizada. Automaticamente quando as coisas se linkam. Tá. Thaís, Isabela, Jágui... Assim, eu usaria todos os dias. Embora que aqui está falando assim, utiliza até ",havana_iii,nao_inferido,nao_inferido,nao_inferido
km_012,tecnologia / bio / bioeficiente / produto,1,0.7205336689949036,doc_3a9c3f93806290fb_pp_ch_0053,doc_3a9c3f93806290fb,"E daí o bio tá ali o que aqui pra esse jogo assim? Porque se é eficiente, beleza, mas e o bioeficiente, como é que fica? Eu acho que seria... Parando assim pra pensar igual você falou, tipo, o bio, acho que ele entraria muito bem ali na E, né? Proteção natural, seria algo que não seria algo prejudicativo, não seria algo fora do... Esqueci a palavra que fala, mas seria algo mais natural, tipo, bem algo natural, só que não muito fora do comum esse bio eficiente. Tá bom? Nada exagerado. Nada exagerado. E os outros, o que pensam do bioeficiente para esse contexto de benefícios? Para mim, o bioeficiente não soa muito como nome de tecnologia. Por quê? Ele soa mais como o contexto do produto. O produto é bioeficiente porque ele vem da natureza, ele utiliza da natureza, ele volta para a natureza sem agredir a natureza. Mas nome de uma tecnologia... Tipo assim, de todos os nomes que a gente tem aqui, os que a gente não gostou mais são os que estão todos em português, ou que não são nomes meio q",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_012,tecnologia / bio / bioeficiente / produto,2,0.6901861429214478,doc_7125fa2ef3d8b81c_pp_ch_0024,doc_7125fa2ef3d8b81c,"Perfeito. E Getúlio? Então, na minha opinião, tem uma palavra que não foi falada, mas foi dado voltas nisso, tá? Que é o quê? Pele. Ele falou pH, né? Pra mim, esse nome Dermotech, me vem uma palavra na cabeça, antialérgico. Como se fosse uma tecnologia, porque aqui não tem nada de bio, tá? Mas como se fosse alguma tecnologia nova, para uma linha de alguém que talvez tenha alguma certa alergia ou uma sensibilidade para produtos convencionais. E levando em consideração, então, o dermo, né, que seria para cuidado, uma tecnologia de cuidado com a pele. E eu acho que também não casa esse nome por causa do próprio dermo, né, tendo em vista que vai ter produto para barba, para cabelo. Perfeito. Muito bom. Ou seja, a comida. Aqui a gente restringiu, ficou restrito ou a pele, ou a alergia, quer dizer, não ficou uma... Não necessariamente vai falar com o que eles estão planejando lá, de ter uma linha grande, que vai ter shampoo, que vai ter perfume, é isso? Posso falar isso para eles? Muito bom.",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_012,tecnologia / bio / bioeficiente / produto,3,0.6859139204025269,doc_66b40b2eb6436092_pp_ch_0015,doc_66b40b2eb6436092,"Isso é uma coisa que tudo bem para você? Você gostaria de produto natural muito eficiente? Você é magno para esse aí, bioeficiente? Então, na verdade, eu mantenho, como eu já tinha dito anteriormente, a questão do bio. E o eficiente não temos muito o que fugir, né? A palavra só tá escrito, pronto, de uma forma direta, mas é algo que seria eficiente. Porém, não é o nome que me agradaria, não. Bioeficiente, tá. Eficiente em quê? Em quê? Fica uma dúvida aí. Ficou certa a dúvida, então não é algo que chamaria a minha atenção, não. Não é isso não. Isso. Novamente, a palavra bio me remeteu a algo mais de vida, natureza, enfim. Já o eficiente, justamente levei para o sentido literal da palavra, de que é uma tecnologia eficiente naquilo que ela se propõe. Por exemplo, shampoo para cabelos secos. Então, ela é eficiente em tratar os cabelos secos, deixando eles mais sedosos. Enfim, justamente por esse sentido de capacidade, levei realmente pelo sentido literal mesmo da palavra eficiente. Tá ótim",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_012,tecnologia / bio / bioeficiente / produto,4,0.6784495711326599,doc_3a9c3f93806290fb_pp_ch_0039,doc_3a9c3f93806290fb,"Muito bom. Ótimo. E aí vou pegar outra sugestão, que é o Dermoplus. O que vocês acham desse nome, Dermoplus? É pouco a brincadeira aí de juntar os prefixos e prefixos aí, né? Dermoplus. Passa o quê? Ou Dermomais? Eu gostei da tecnologia, mas para mim vem mais a questão de produto para o rosto, especificamente. Dermoplus ou Dermotec? O Dermoplus. Seria Dermoplus mesmo, não seria nem Dermomais. Dermoplus. Tá bom. Para rosto. O dermo tem uma tendência a focar pouco na coisa da pele, né? Eu ia até falar, provocar vocês nesse sentido, né? Realmente, o que o Gabriel falou, tipo, dermo plus, parando para pensar, realmente parece que é algo mais voltado para o rosto, para a pele do rosto, assim, que é uma pele mais, pouco mais sensível, tipo, uma pele que, assim, muitas pessoas têm pele oleosa, seria algo muito relacionado para a pele do rosto, dermo plus. Gente, eu vou escolher dois nomes e eu vou colocar mais aí que eu tenho que avaliar com vocês que estava entre os piores, tá? Então eu vou ",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_012,tecnologia / bio / bioeficiente / produto,5,0.6766020059585571,doc_66b40b2eb6436092_pp_ch_0029,doc_66b40b2eb6436092,"E entre Dermotech e bioinovação, qual delas vocês acham que diferencia a fila para homem das outras marcas para homem no mercado? Qual delas que dá uma diferenciação mesmo, sabe? Que você fala, nossa, isso é pouco, isso é diferente. Dermotech mesmo. Eu acho que o Dermotech traz a sensação de inovação, de algo diferente. Algo diferente. Muito bom. Mas o que eu entendi é que o problema do DERMA-PR é o fato de que ele não vai pra linha toda, né? Ele fica mais na... Ele restringe pouco a produtos relacionados a cuidado com a pele. Então tá bom, gente. Bom, teve nome que surgiu na outra reunião. Queria ver se vocês acham esse nome interessante. Vou até parar aqui só para vocês. Que é biotec. Ao invés dermotec, que fica restrito à pele, e se fosse biotec? O que vem na cabeça quando pensa em biotec? Algo tecnológico natural. Algo tecnológico e natural. Mas é bom isso? E os outros? É Biotec ao invés de falar dermotec. Eu gosto. Me soa agradável. Me soa popular. Me soa bem simples direto. Eu ac",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_013,revista / compra / site / comprar,1,0.6508944630622864,doc_76c629289d2e414c_pp_ch_0023,doc_76c629289d2e414c,"Aí embaixo sim aparece outros nomes se eu for entrar se aparece assim aí aparece outro nome de outra pessoa daí eu já digo aí não me manda teu link. Tá você sabe se você entrar aqui pela minha conta se vai direto para. Ela não vai não não sei Na verdade não entrei, não entrei. Eu sempre, como eu entro por ela, aí por exemplo, quando eu vou finalizar uma compra, pede para eu me logar, isso sim, mas eu nunca entrei, porque já como no meu computador já está tudo cadastrado, enfim, eu já abro o link direto. Entendi. E às vezes ela te manda direto essa página, é isso? Sim, ou só do produto, assim da sacolinha não, do produto em si, como se eu tivesse pesquisado ele. Mostra o produto como se você tivesse pesquisado. Isso, dela perguntar esse mesmo, sim. Ela te manda isso e ela confirma com você se era esse mesmo? É isso? Olhando assim, era mais ou menos essa a impressão que você tinha? Trouxe alguma coisa de novo assim? O que você me falaria? Não, é assim mesmo a página. Eu acho uma página q",compras_digitais,nao_inferido,nao_inferido,nao_inferido
km_013,revista / compra / site / comprar,2,0.6275507807731628,doc_d16712b5a3350889_pp_ch_0012,doc_d16712b5a3350889,"Aí do link você já tem a opção ali de mandar direto pra consultora? Isso. Eu já pago por ali, e depois eu recebo em casa. Do discriminadinho ali, os códigos, os produtos que eu quero, a quantidade. Você me falou que recebe pelos correios, né? Aí como fica o frete? Você paga pelo frete? Ou é frete grátis? Não, é frete grátis. Sempre é frete grátis? Sempre é frete grátis. Independente da quantidade? Não tem valor mínimo para frete grátis? Eu sempre peguei frete grátis. Não sei se pelo valor que eu compro. Nunca você teve que pagar pelo frete comprando pelo link da revista interativa. E aí, pensando nesses exemplos que você deu de produtos que você conhece pelo site, vai na loja para conhecer, para experimentar, e depois compra pelo site, não, pela revista interativa. E depois você volta. Por que não comprar na loja? Por que comprar com a consultora? Porque eu já sou fiel a ela. Como eu já compro há tantos anos, eu acabo comprando com ela. Tem algum outro ponto que você acha que influenci",compras_digitais,nao_inferido,nao_inferido,nao_inferido
km_013,revista / compra / site / comprar,3,0.6239855289459229,doc_80a271097010f616_pp_ch_0017,doc_80a271097010f616,"Sim, e fora que ele vai aparecer várias marcas, vários produtos, vários tamanhos. Na Natura, não. Já é focado natura. Então, acho mais fácil já procurar direto na revista deles, que aí já tem todas as coisas deles mesmo. E você ficou sabendo dessa revista através da consultora mesmo? Foi ela que te falou e te deu a opção enviando o link? E aí ela só enviou o link uma vez e aí quando você quer comprar você volta sempre nesse link e clica lá? Ela não fica te mandando com frequência? Não, nem precisa. E que na conversa minha eu deixei salvo com favoritos. Então, às vezes, eu vou lá, procuro ela, escrevo a carinha, entro no contato dela, vem favoritos, já clico no link. E se eu tô no computador, já fica salvo também, né, nos meus favoritos. Tá. Aí, mesmo que seja pelo computador, é pelo link da revista também. Sim, sim. É que é a mesma coisa que o site. A diferença é que, como é direcionado para a consultora, então, por isso que eu não preciso ficar digitando... Só eu vendo os favoritos e ",compras_digitais,nao_inferido,nao_inferido,nao_inferido
km_013,revista / compra / site / comprar,4,0.6155344247817993,doc_76c629289d2e414c_pp_ch_0024,doc_76c629289d2e414c,"É parecida, sim, mas é mais... É porque tá a casinha aqui em cima, deixa eu ver. É, assim, tá. E aí, nesse caso? Essa já é a do carrinho, assim, tá certo? Só que aí, claro, aparece tudo, né? Do lado aqui aparece para finalizar, se eu quisesse. Essa aqui, nesse caso, você não finaliza, você envia o pedido por WhatsApp para a consultora. Você põe no carrinho, mas você envia. Para a consultora via WhatsApp. Não, mas assim não aparece para mim. É, não, porque chama outra forma. Essa é uma outra forma mesmo, essa aqui é a Revista Interativa e você recebe o link direto da página, certo? Algum comentário sobre a Revista Interativa? Não sei, é que eu prefiro comprar da forma que eu já compro ali, né? Eu vejo no site mesmo, acho mais tranquilo. Assim, só que eu acho que essa revista interativa tem mais os produtos que tem ali, né? Não sei se consegue ver as outras coisas ou não. Porque aí já aparece exatamente o que tem ali, ó. Assim é como se fosse na revistinha, né? Não me lembra mais o tempo",compras_digitais,nao_inferido,nao_inferido,nao_inferido
km_013,revista / compra / site / comprar,5,0.6104185581207275,doc_96b165a2a6f7a32d_pp_ch_0028,doc_96b165a2a6f7a32d,"Vai faltar coisa, porque uma embalagem de presente, exemplo, na correria do dia a dia ela faz para mim, aí não vai fazer. Ele vai mandar para eu abrir, para eu poder organizar. O que mais? Acho que esse é o principal ponto, sem contar na facilidade também. Aí, eu acho que eu não sei se eu vou poder parcelar. Como eu parcelo com ela? Às vezes dou no final do mês. Te dá essa dúvida de como seria aí a compra, o pagamento. Você mesmo falou que você acaba trocando muito com a consultora, do tipo, ela vai te falando sobre isso, sobre aquilo, te oferece desde o novo. Como ficaria, na tua percepção, essa questão desse à troca da consultora? Por aqui, como você acha que ficaria? Eu acho que ia permanecer. Ia facilitar só porque o pedido ficou digitalizado. Acho que ela até poderia gostar, porque eu acho que ia facilitar para ela enviar para representantes, sei lá, o superior, para poder ela fazer o pedido dela. Acho que ia facilitar. Ela chegou a comentar já com você que existe isso? Não, eu nã",compras_digitais,nao_inferido,nao_inferido,nao_inferido
km_014,boticario / natura / perfume / vende,1,0.6984385251998901,doc_3662c092fa45c669_pp_ch_0024,doc_3662c092fa45c669,"Por quê? Porque Natura me dá uma comissão maior. Entendeu? Não era sobre o produto. Exato, a Natura tem mais treinamento, mas o que é mais forte em perfume é o boticário, ela falou, né? Ela falou que o consumidor pede mais para ela boticário, então por isso que ela vende, mas que a comissão dela é menor no boticário, Então ela vende conforme o consumidor pede. Ela falou que tem consumidor que só usa Malbec, então ela usa a cada dois meses e pede Malbec novo. Então ela fala que ela já compra do boticário porque ela sabe que vai sair. Então é muito... É mais passivo, né? É muito passivo. O consumidor traz o que ele quer e aí ela entende e aí ela direciona para aquilo que ele quer. E oferece quando tem desconto. E ela tem algum caso assim que o consumidor vem mais aberto para alguma recomendação? Ou se ele pede alguma coisa de boticário, se ela tenta converter para a natura, algo assim? Não, ela faz o que ele pede. Faz o que ele pede, exatamente. Foi o que mais nos chamou a atenção. O que",3cs_perfumes,nao_inferido,nao_inferido,entrevista_em_profundidade
km_014,boticario / natura / perfume / vende,2,0.6872214078903198,doc_33640fb8f77ec4a8_pp_ch_0030,doc_33640fb8f77ec4a8,"Isso me preocupa, porque, sim, o boticário acabou de entrar versus a gente, e como assim os clientes já estão indo lá procurando boticário? Ao mesmo tempo, ela disse que a perfumaria Natura, se ela falar isso para os clientes dela, já ajuda, já fica feliz. Bate de 10 a 0 na perfumaria do boticário. Ela falou que dura muito mais tempo, quando o Boticário se passa, daqui a pouco você não sente mais nada e a fragrância da natura é muito melhor. Porém, as pessoas já estão procurando mais Boticário. Isso me deixou bem receoso. E aí ela vende os dois? Ela falou algum ponto sobre direcionar a venda? Então, por exemplo, se o cliente vem procurando alguma fragrância específica de boticário, ela vende ou ela traz algum contraponto de Natura, tenta converter pra Natura, algo assim? Não, porque ela vende dos dois, na verdade, né?—. Aí, para ela... Não. Mas é porque teve casos de entrevistas que eu fiz que, pela comissão, a Natura era mais interessante. Então, a consultora até... Pessoalmente, ela ",3cs_perfumes,nao_inferido,nao_inferido,entrevista_em_profundidade
km_014,boticario / natura / perfume / vende,3,0.6863770484924316,doc_fcc334ae6da3d7f2_pp_ch_0020,doc_fcc334ae6da3d7f2,"Ela só entrou no Boticário quando abriu a loja, porque cliente pedia Então ela falou, eu não faço questão de ser consultora do Boticário, mas o cliente me pede Então eu acabei virando também consultora do Boticário E foi entrando em outras marcas, tudo por pedido de cliente Então a Natura foi a da paixão dela, mas todas as outras foi porque cliente ia pedindo O que ela mais vendia era sabonete, hidratante, perfume. É o forte. Mais mulher. Muito mais mulher que homem. E que ela se comunica hoje com eles por WhatsApp. É muito. Ela faz estoque quando tem promoção. Ama os kits de datas comemorativas da Natura. Por quê? Porque ela pode desmembrar e vender separado cada item e lucrar muito mais. Então, para ela, os presentes da Natura são lucro em potencial para ela. Não é porque é super procurado como presente. Ela compra, lembra e lucra muito com cada item que ela vende. O que mais, Tati? Ela falou mais específico de categoria de perfumaria. Ela vende muito pela solicitação? Então, o clien",3cs_perfumes,nao_inferido,nao_inferido,entrevista_em_profundidade
km_014,boticario / natura / perfume / vende,4,0.6803871393203735,doc_761f127ebf5926ab_pp_ch_0014,doc_761f127ebf5926ab,"Ela era uma boticária lover. Ela amava, assim, ela tinha acho que uns três EGLs. Dois floratas, lili e ela tinha ganhado, ela compra e dá de presente boticário, mas ela tinha ganhado ilia clássico do marido dela, que ela também usava. Ela achou que a gente era do boticário, então ela ficou tempão só falando de boticário. Ela falou assim, mas eu tenho mais dois da concorrência lá dentro. E a gente, que concorrência? Ela, ai, da Natura. A gente, não, agora vamos falar da Natura. Então, a gente precisa saber de tudo, tá? Mas então, ela falava muito, assim, sobre Boticário e ela comprava pra ela e ela dá muito de presente Boticário. Que é uma marca que ela sabe que ela gosta de dar porque ela gostaria de receber. Foi o que ela falou. Então, quando ela quer dar alguma coisa pra alguém especial, ela investe em perfume do Boticário. Então, por exemplo, o último presente que ela deu foi trio de miniaturas de florata pra cunhada dela porque ela sabia que a cunhada dela ia gostar de alguma das f",3cs_perfumes,nao_inferido,nao_inferido,entrevista_em_profundidade
km_014,boticario / natura / perfume / vende,5,0.6781582832336426,doc_9e6379543f294d71_pp_ch_0015,doc_9e6379543f294d71,"Ela fala muito do uso de perfumaria pra ela com essa relação afetiva, assim. Então, ela falou do biografia que ela passa porque lembra o cheiro de uma amiga, falou de alguma fragrância que lembrava a avó dela, até se emocionou nessa hora, falou que gosta muito de perfume X, eu não lembro o que era porque ex-namorado deu, Então ela falou muito sobre essa questão emocional no uso e aí também dá para perceber essa relação emocional nela com a fragrância Luna. É perfume que ela gosta muito e que ela não deixa de ter muito por essa relação afetiva com a marca. Nenhum momento ela fala assim, nossa, eu vou muito para os lançamentos. Ela é bem apegada aos itens que ela usa. Basicamente é o Luna e Florata, mas com destaque pouquinho maior pro Luna, que acho que é a fragrância que ela não deixaria de ter. Mas o que eu senti, Tamari, ela não é aquela consumidora engajada em perfumaria. Ela tem essa relação afetiva, mas eu acho que ela não é aquela pessoa que compra toda hora, faz estoque, repõe, ",3cs_perfumes,nao_inferido,nao_inferido,entrevista_em_profundidade
km_015,idade / nome / trabalho / moro,1,0.7873587012290955,doc_2e794b5b52308c61_pp_ch_0003,doc_2e794b5b52308c61,"Que eu tô só vendo se eu tô anotando direito. E é isso, gente. Pra começar, vou pedir pra vocês se apresentarem. Falar a idade, com quem que mora, o que faz da vida, da onde tá falando, que a gente tem pessoas de várias cidades, só pra gente se conhecer. eu sou [NOME], né? Acho que tem sotaque, né? Eu não sei. Eu não sei se eu tenho sotaque ou não. Então pronto, eu vou chamando e aí vocês vão falando. Quer começar, Gabriel, por favor? Pode ser. Oi, eu sou o [NOME], eu tenho [IDADE] anos, eu sou [NOME]. Também não sei se tenho sotaque. Eu moro com os meus pais e eu sou [NOME] ONG. Legal. Muito bom. Tá ótimo. Obrigada, Gabriel. E você, Alison? Boa noite. Meu nome é Alison. tenho [IDADE] anos. Sou natural de São Paulo. [ENDERECO]. Eu trabalho com manutenção civil. Eu moro com minha esposa e meus dois filhos. Muito bom. Obrigada. E o Emerson? Oi, boa noite. Tudo bem? Boa noite. Meu nome é Emerson, tenho [IDADE] anos, sou eletricista, sou casado, pai de dois filhos e [ENDERECO]. Por enquant",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_015,idade / nome / trabalho / moro,2,0.7830952405929565,doc_399dacb2736f0f29_pp_ch_0002,doc_399dacb2736f0f29,"Se eu cair, também espera pouquinho que a gente logo soluciona e eu entro novamente, tá bom? Então, vamos lá. O que eu quero de vocês? Antes de mais nada, eu não conheço vocês ainda. Então, retratinho básico, tá? A idade, de onde vocês estão falando, com quem vocês moram, se vocês trabalham, se ensinam o quê. Quem quer começar? A Júlia, espera aí, acho que a Júlia está entrando. É isso, Júlia? Quem quer começar? Bom dia. Bom dia. Quer falar, Natália? Você apresenta, então. Porque sempre sobra. Vamos lá, bom dia, meu nome é Natália, tenho [IDADE] anos. Casada, tenho filho de 11. Minha mãe mora com a gente também. eu sou [NOME]. Gosto muito, adoro fazer aqueles bolos maravilhosos. E acho que é isso. Você é de São Paulo? Sou de São Paulo. Me diz uma coisa, qual a idade dos seus filhos? Do filho? 11. Onze, filho. Tá ótimo, obrigada Natália. Quem vai? Fala Maria Eduarda. Oi, meu nome é Maria Eduarda, eu tenho vinte e cinco anos, eu sou [NOME], eu moro na Tijuca, eu tenho filhinho de dois an",bem_maes,nao_inferido,nao_inferido,nao_inferido
